EmployeeId,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
655,51,0.0,Travel_Frequently,1456,Research & Development,1.0,4,Medical,1,Female,30,2,3,Healthcare Representative,1,Single,7484.0,25796,3.0,No,20.0,4,3,0,23.0,1.0,2,13.0,12.0,7.5,8.0
656,42,0.0,Travel_Rarely,603,Research & Development,7.0,4,Medical,2,Female,78,4,2,Research Scientist,2,Married,2372.0,5628,6.0,Yes,16.0,3,4,0,18.0,2.0,3,1.0,0.0,0.0,0.0
657,32,0.0,Travel_Rarely,1093,Sales,6.0,4,Medical,2,Male,87,3,2,Sales Executive,3,Single,5010.0,24301,1.0,No,16.0,3,1,0,12.0,0.5,3,11.0,8.0,5.0,7.0
658,32,0.0,Travel_Frequently,689,Sales,9.0,2,Medical,4,Male,35,1,2,Sales Executive,4,Divorced,4668.0,22812,0.0,No,17.0,3,4,3,9.0,2.0,4,8.0,7.0,0.0,7.0
659,32,0.0,Travel_Rarely,827,Research & Development,1.0,1,Life Sciences,4,Male,71,3,1,Research Scientist,1,Single,2956.0,15178,1.0,No,13.0,3,4,0,1.0,2.0,3,1.0,0.0,0.0,0.0
661,33,0.0,Travel_Rarely,536,Sales,10.0,5,Marketing,4,Male,82,4,3,Sales Executive,3,Divorced,8380.0,21708,0.0,Yes,14.0,3,4,2,10.0,3.0,3,9.0,8.0,0.0,8.0
662,47,0.0,Travel_Rarely,955,Sales,4.0,2,Life Sciences,4,Female,83,3,2,Sales Executive,4,Single,4163.0,8571,1.0,Yes,17.0,3,3,0,9.0,0.5,3,9.0,0.0,0.0,7.0
664,20,1.0,Travel_Rarely,1097,Research & Development,11.0,3,Medical,4,Female,98,2,1,Research Scientist,1,Single,2600.0,18275,1.0,Yes,15.0,3,1,0,1.0,2.0,3,1.0,0.0,0.0,0.0
665,29,1.0,Travel_Rarely,408,Research & Development,25.0,5,Technical Degree,3,Female,71,2,1,Research Scientist,2,Married,2546.0,18300,5.0,No,16.0,3,2,0,6.0,2.0,4,2.0,2.0,1.0,1.0
666,35,0.0,Travel_Frequently,1182,Sales,11.0,2,Marketing,4,Male,54,3,2,Sales Executive,4,Divorced,4968.0,18500,1.0,No,11.0,3,4,1,5.0,3.0,3,5.0,2.0,0.0,2.0
667,29,0.0,Travel_Rarely,1283,Research & Development,23.0,3,Life Sciences,4,Male,54,3,1,Research Scientist,4,Single,2201.0,18168,8.5,No,16.0,3,4,0,6.0,4.0,3,3.0,2.0,1.0,2.0
668,24,1.0,Travel_Rarely,693,Sales,3.0,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577.0,24785,8.5,No,14.0,3,1,0,4.0,3.0,3,2.0,2.0,2.0,0.0
669,32,0.0,Travel_Rarely,1401,Sales,4.0,2,Life Sciences,3,Female,56,3,1,Sales Representative,2,Married,3931.0,20990,2.0,No,11.0,3,1,1,6.0,4.5,3,4.0,3.0,1.0,2.0
670,28,0.0,Non-Travel,1476,Research & Development,1.0,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674.0,16392,0.0,No,11.0,3,1,3,10.0,4.5,3,9.0,8.0,7.0,5.0
672,35,0.0,Travel_Rarely,1315,Research & Development,22.0,3,Life Sciences,2,Female,71,4,3,Manager,2,Divorced,11996.0,19100,7.0,No,18.0,3,2,1,10.0,4.5,2,7.0,7.0,6.0,2.0
673,34,0.0,Travel_Rarely,167,Research & Development,8.0,5,Life Sciences,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121.0,4187,3.0,No,14.0,3,3,1,7.0,3.0,3,0.0,0.0,0.0,0.0
674,36,0.0,Travel_Rarely,913,Research & Development,9.0,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847.0,13934,2.0,Yes,11.0,3,3,1,13.0,2.0,3,3.0,2.0,0.0,2.0
675,52,0.0,Travel_Rarely,699,Research & Development,1.0,4,Life Sciences,3,Male,65,2,5,Manager,3,Married,17490.875,5678,0.0,No,14.0,3,1,1,31.0,4.5,3,18.0,14.5,7.5,9.0
677,35,0.0,Travel_Frequently,138,Research & Development,2.0,3,Medical,2,Female,37,3,2,Laboratory Technician,2,Single,4425.0,15986,5.0,No,11.0,3,4,0,10.0,4.5,3,6.0,2.0,1.0,2.0
678,44,0.0,Travel_Rarely,1459,Research & Development,10.0,4,Other,4,Male,41,3,2,Healthcare Representative,4,Married,6465.0,19121,2.0,Yes,13.0,3,4,0,9.0,4.5,4,4.0,2.0,1.0,3.0
680,22,1.0,Travel_Rarely,617,Research & Development,3.0,1,Life Sciences,2,Female,34,3,2,Manufacturing Director,3,Married,4171.0,10022,0.0,Yes,19.0,3,1,1,4.0,3.0,4,3.0,2.0,0.0,2.0
681,40,0.0,Travel_Rarely,804,Research & Development,2.0,1,Medical,4,Female,86,2,1,Research Scientist,4,Single,2342.0,22929,0.0,Yes,20.0,4,4,0,5.0,2.0,2,4.0,2.0,2.0,3.0
682,33,1.0,Travel_Rarely,603,Sales,9.0,4,Marketing,1,Female,77,3,2,Sales Executive,1,Single,8224.0,18385,0.0,Yes,17.0,3,1,0,6.0,3.0,3,5.0,2.0,0.0,3.0
683,50,0.0,Travel_Frequently,1246,Human Resources,3.0,3,Medical,1,Male,99,3,5,Manager,2,Married,17490.875,7999,1.0,No,11.0,3,3,1,31.0,2.0,3,18.0,5.0,7.5,7.0
684,50,0.0,Travel_Frequently,1421,Research & Development,2.0,3,Medical,4,Female,30,3,4,Manager,1,Married,17490.875,9490,2.0,No,22.0,4,3,1,31.0,3.0,3,2.0,2.0,2.0,2.0
685,57,0.0,Travel_Rarely,593,Research & Development,1.0,4,Medical,4,Male,88,3,2,Healthcare Representative,3,Married,6755.0,2967,2.0,No,11.0,3,3,0,15.0,2.0,3,3.0,2.0,1.0,2.0
687,35,1.0,Travel_Frequently,662,Sales,18.0,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614.0,23288,0.0,Yes,18.0,3,3,1,5.0,0.5,2,4.0,2.0,3.0,2.0
689,30,0.0,Travel_Rarely,634,Research & Development,17.0,4,Medical,2,Female,95,3,3,Manager,1,Married,11916.0,25927,1.0,Yes,23.0,4,4,2,9.0,2.0,3,9.0,1.0,0.0,8.0
691,31,0.0,Travel_Rarely,525,Sales,6.0,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460.0,6219,4.0,No,22.0,4,4,2,13.0,4.0,4,7.0,7.0,5.0,7.0
692,52,0.0,Non-Travel,771,Sales,2.0,4,Life Sciences,1,Male,79,2,5,Manager,3,Single,17490.875,21030,1.0,Yes,18.0,3,4,0,31.0,2.0,4,18.0,7.0,7.5,12.0
694,33,0.0,Travel_Rarely,1069,Research & Development,1.0,3,Life Sciences,2,Female,42,2,2,Healthcare Representative,4,Single,6949.0,12291,0.0,No,14.0,3,1,0,6.0,3.0,3,5.0,0.0,1.0,4.0
696,33,0.0,Non-Travel,750,Sales,22.0,2,Marketing,3,Male,95,3,2,Sales Executive,2,Married,6146.0,15480,0.0,No,13.0,3,1,1,8.0,2.0,4,7.0,7.0,0.0,7.0
697,34,0.0,Travel_Rarely,285,Research & Development,29.0,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429.0,17491,4.0,No,13.0,3,1,2,10.0,1.0,3,8.0,7.0,7.0,7.0
699,51,0.0,Travel_Rarely,432,Research & Development,9.0,4,Life Sciences,4,Male,96,3,1,Laboratory Technician,4,Married,2075.0,18725,3.0,No,23.0,4,2,2,10.0,4.0,3,4.0,2.0,0.0,3.0
700,50,0.0,Travel_Rarely,797,Research & Development,4.0,1,Life Sciences,1,Male,96,3,5,Research Director,2,Divorced,17490.875,15815,3.0,No,14.0,3,1,2,28.0,4.0,2,10.0,4.0,1.0,6.0
702,46,0.0,Travel_Rarely,168,Sales,4.0,2,Marketing,4,Female,33,2,5,Manager,2,Married,17490.875,9946,2.0,No,14.0,3,3,1,26.0,2.0,3,11.0,4.0,0.0,8.0
703,22,0.0,Travel_Rarely,217,Research & Development,8.0,1,Life Sciences,2,Male,94,1,1,Laboratory Technician,1,Married,2451.0,6881,1.0,No,15.0,3,1,1,4.0,3.0,2,4.0,3.0,1.0,1.0
704,29,0.0,Travel_Frequently,1413,Sales,1.0,1,Medical,2,Female,42,3,3,Sales Executive,4,Married,7918.0,6599,1.0,No,14.0,3,4,1,11.0,4.5,3,11.0,10.0,4.0,1.0
705,22,0.0,Travel_Rarely,1136,Research & Development,5.0,3,Life Sciences,4,Male,60,4,1,Research Scientist,2,Divorced,2328.0,12392,1.0,Yes,16.0,3,1,1,4.0,2.0,2,4.0,2.0,2.0,2.0
708,46,0.0,Travel_Rarely,1402,Sales,2.0,3,Marketing,3,Female,69,3,4,Manager,1,Married,17048.0,24097,8.0,No,23.0,4,1,0,28.0,2.0,3,18.0,14.5,7.5,9.0
710,29,0.0,Travel_Rarely,332,Human Resources,17.0,3,Other,2,Male,51,2,3,Human Resources,1,Single,7988.0,9769,1.0,No,13.0,3,1,0,10.0,3.0,2,10.0,9.0,0.0,9.0
712,38,0.0,Travel_Frequently,653,Research & Development,29.0,5,Life Sciences,4,Female,50,3,2,Laboratory Technician,4,Single,2406.0,5456,1.0,No,11.0,3,4,0,10.0,2.0,3,10.0,3.0,7.5,9.0
713,41,0.0,Travel_Rarely,465,Research & Development,14.0,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Divorced,2451.0,4609,4.0,No,12.0,3,1,1,13.0,2.0,3,9.0,8.0,1.0,8.0
715,40,0.0,Non-Travel,663,Research & Development,9.0,4,Other,3,Male,81,3,2,Laboratory Technician,3,Divorced,3975.0,23099,3.0,No,11.0,3,3,2,11.0,2.0,4,8.0,7.0,0.0,7.0
718,31,0.0,Non-Travel,587,Sales,2.0,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852.0,8935,1.0,Yes,19.0,3,1,1,10.0,4.5,2,10.0,8.0,7.5,6.0
720,50,0.0,Travel_Frequently,809,Sales,12.0,3,Marketing,3,Female,77,3,3,Sales Executive,4,Single,9208.0,6645,4.0,No,11.0,3,4,0,16.0,3.0,3,2.0,2.0,2.0,1.0
721,51,0.0,Travel_Rarely,770,Human Resources,5.0,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026.0,17588,1.0,Yes,11.0,3,2,1,31.0,2.0,3,18.0,9.0,0.0,10.0
722,31,0.0,Travel_Frequently,798,Research & Development,7.0,2,Life Sciences,3,Female,48,2,3,Manufacturing Director,3,Married,8943.0,14034,1.0,No,24.0,4,1,1,10.0,2.0,3,10.0,9.0,7.5,9.0
723,45,0.0,Travel_Rarely,194,Research & Development,9.0,3,Life Sciences,2,Male,60,3,2,Laboratory Technician,2,Divorced,2348.0,10901,8.0,No,18.0,3,3,1,20.0,2.0,1,17.0,9.0,0.0,14.5
724,52,0.0,Non-Travel,715,Research & Development,19.0,4,Medical,4,Male,41,3,1,Research Scientist,4,Married,4258.0,26589,0.0,No,18.0,3,1,1,5.0,3.0,3,4.0,3.0,1.0,2.0
725,58,1.0,Travel_Rarely,147,Research & Development,23.0,4,Medical,4,Female,94,3,3,Healthcare Representative,4,Married,10312.0,3465,1.0,No,12.0,3,4,1,31.0,3.0,2,18.0,10.0,7.5,6.0
726,30,1.0,Travel_Rarely,1005,Research & Development,3.0,3,Technical Degree,4,Female,88,3,1,Research Scientist,1,Single,2657.0,8556,5.0,Yes,11.0,3,3,0,8.0,4.5,3,5.0,2.0,0.0,4.0
728,29,0.0,Travel_Rarely,1210,Sales,2.0,3,Medical,1,Male,78,2,2,Sales Executive,2,Married,6644.0,3687,2.0,No,19.0,3,2,2,10.0,2.0,3,0.0,0.0,0.0,0.0
729,44,0.0,Travel_Rarely,477,Research & Development,7.0,4,Medical,1,Female,42,2,3,Healthcare Representative,4,Married,10248.0,2094,3.0,No,14.0,3,4,1,24.0,4.0,3,18.0,6.0,5.0,14.5
730,36,0.0,Travel_Frequently,1195,Research & Development,11.0,3,Life Sciences,2,Male,95,2,2,Manufacturing Director,2,Single,6499.0,22656,1.0,No,13.0,3,3,0,6.0,3.0,3,6.0,5.0,0.0,3.0
733,31,0.0,Travel_Rarely,408,Research & Development,9.0,4,Life Sciences,3,Male,42,2,1,Research Scientist,2,Single,2657.0,7551,0.0,Yes,16.0,3,4,0,3.0,4.5,3,2.0,2.0,2.0,2.0
734,21,0.0,Travel_Rarely,984,Research & Development,1.0,1,Technical Degree,4,Female,70,2,1,Research Scientist,2,Single,2070.0,25326,1.0,Yes,11.0,3,3,0,2.0,4.5,4,2.0,2.0,2.0,2.0
735,36,0.0,Travel_Frequently,1467,Sales,11.0,2,Technical Degree,2,Female,92,3,3,Sales Executive,4,Married,9738.0,22952,0.0,No,14.0,3,3,1,10.0,4.5,3,9.0,7.0,2.0,8.0
736,25,0.0,Travel_Rarely,685,Research & Development,1.0,3,Life Sciences,1,Female,62,3,2,Manufacturing Director,3,Married,4898.0,7505,0.0,No,12.0,3,4,2,5.0,3.0,3,4.0,2.0,1.0,2.0
737,46,0.0,Non-Travel,1144,Research & Development,7.0,4,Medical,3,Female,30,3,2,Manufacturing Director,3,Married,5258.0,16044,2.0,No,14.0,3,3,0,7.0,2.0,4,1.0,0.0,0.0,0.0
738,29,0.0,Travel_Rarely,738,Research & Development,9.0,5,Other,2,Male,30,2,1,Laboratory Technician,4,Single,3983.0,7621,0.0,No,17.0,3,3,0,4.0,2.0,3,3.0,2.0,2.0,2.0
739,44,1.0,Travel_Frequently,920,Research & Development,24.0,3,Life Sciences,4,Male,43,3,1,Laboratory Technician,3,Divorced,3161.0,19920,3.0,Yes,22.0,4,4,1,19.0,0.5,1,1.0,0.0,0.0,0.0
740,26,0.0,Travel_Rarely,933,Sales,1.0,3,Life Sciences,3,Male,57,3,2,Sales Executive,3,Married,5296.0,20156,1.0,No,17.0,3,2,1,8.0,3.0,3,8.0,7.0,7.0,7.0
741,55,0.0,Non-Travel,444,Research & Development,2.0,1,Medical,3,Male,40,2,4,Manager,1,Single,16756.0,17323,7.0,No,15.0,3,2,0,31.0,3.0,4,9.0,7.0,6.0,2.0
743,35,0.0,Travel_Rarely,464,Research & Development,4.0,2,Other,3,Male,75,3,1,Laboratory Technician,4,Divorced,1951.0,10910,1.0,No,12.0,3,3,1,1.0,3.0,3,1.0,0.0,0.0,0.0
745,29,1.0,Travel_Frequently,337,Research & Development,14.0,1,Other,3,Female,84,3,3,Healthcare Representative,4,Single,7553.0,22930,0.0,Yes,12.0,3,1,0,9.0,1.0,3,8.0,7.0,7.0,7.0
747,32,0.0,Travel_Rarely,498,Research & Development,3.0,4,Medical,3,Female,93,3,2,Manufacturing Director,1,Married,6725.0,13554,1.0,No,12.0,3,3,1,8.0,2.0,4,8.0,7.0,6.0,3.0
748,41,1.0,Travel_Rarely,1356,Sales,20.0,2,Marketing,2,Female,70,3,1,Sales Representative,2,Single,3140.0,21728,1.0,Yes,22.0,4,4,0,4.0,4.5,2,4.0,3.0,0.0,2.0
749,28,1.0,Travel_Rarely,890,Research & Development,2.0,4,Medical,3,Male,46,3,1,Research Scientist,3,Single,4382.0,16374,6.0,No,17.0,3,4,0,5.0,3.0,2,2.0,2.0,2.0,1.0
750,35,0.0,Travel_Frequently,482,Research & Development,4.0,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249.0,2690,1.0,Yes,11.0,3,2,0,9.0,3.0,3,9.0,6.0,1.0,1.0
752,28,0.0,Travel_Frequently,791,Research & Development,1.0,4,Medical,4,Male,44,3,1,Laboratory Technician,3,Single,2154.0,6842,0.0,Yes,11.0,3,3,0,5.0,2.0,2,4.0,2.0,0.0,2.0
753,45,0.0,Travel_Frequently,1199,Research & Development,7.0,4,Life Sciences,1,Male,77,4,2,Manufacturing Director,3,Married,6434.0,5118,4.0,No,17.0,3,4,1,9.0,1.0,3,3.0,2.0,0.0,2.0
754,42,0.0,Travel_Rarely,933,Research & Development,29.0,3,Life Sciences,2,Male,98,3,2,Manufacturing Director,2,Married,4434.0,11806,1.0,No,13.0,3,4,1,10.0,3.0,2,9.0,8.0,7.0,8.0
755,29,0.0,Non-Travel,746,Sales,2.0,3,Life Sciences,4,Male,61,3,2,Sales Executive,3,Married,4649.0,16928,1.0,No,14.0,3,1,1,4.0,3.0,2,4.0,3.0,0.0,2.0
756,26,0.0,Travel_Rarely,583,Research & Development,4.0,2,Life Sciences,3,Male,53,3,1,Research Scientist,4,Single,2875.0,9973,1.0,Yes,20.0,4,2,0,8.0,2.0,2,8.0,5.0,2.0,2.0
757,59,0.0,Travel_Rarely,1435,Sales,25.0,3,Life Sciences,1,Female,99,3,3,Sales Executive,1,Single,7637.0,2354,7.0,No,11.0,3,4,0,28.0,3.0,2,18.0,14.5,7.0,9.0
758,31,0.0,Travel_Rarely,670,Research & Development,26.0,1,Life Sciences,1,Male,31,3,1,Research Scientist,3,Divorced,2911.0,15170,1.0,No,17.0,3,4,1,5.0,1.0,2,5.0,2.0,4.0,3.0
760,52,0.0,Travel_Rarely,319,Research & Development,3.0,3,Medical,4,Male,39,2,3,Manufacturing Director,3,Married,7969.0,19609,2.0,Yes,14.0,3,3,0,28.0,4.0,3,5.0,4.0,0.0,4.0
762,38,0.0,Travel_Rarely,330,Research & Development,17.0,1,Life Sciences,3,Female,65,2,3,Healthcare Representative,3,Married,8823.0,24608,0.0,No,18.0,3,1,1,20.0,4.0,2,18.0,9.0,1.0,9.0
763,30,0.0,Travel_Rarely,1427,Research & Development,2.0,1,Medical,2,Male,35,2,1,Laboratory Technician,4,Single,2720.0,11162,0.0,No,13.0,3,4,0,6.0,3.0,3,5.0,3.0,1.0,2.0
764,39,1.0,Travel_Frequently,203,Research & Development,2.0,3,Life Sciences,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169.0,13547,7.0,No,11.0,3,4,3,21.0,4.0,3,18.0,7.0,7.5,5.0
767,34,0.0,Non-Travel,697,Research & Development,3.0,4,Life Sciences,3,Male,40,2,1,Research Scientist,4,Married,2979.0,22478,3.0,No,17.0,3,4,3,6.0,2.0,3,0.0,0.0,0.0,0.0
771,41,0.0,Travel_Rarely,1411,Research & Development,19.0,2,Life Sciences,3,Male,36,3,2,Research Scientist,1,Divorced,3072.0,19877,2.0,No,16.0,3,1,2,17.0,2.0,2,1.0,0.0,0.0,0.0
774,26,1.0,Travel_Rarely,471,Research & Development,24.0,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340.0,23213,1.0,Yes,18.0,3,2,0,1.0,3.0,1,1.0,0.0,0.0,0.0
776,42,0.0,Travel_Frequently,1271,Research & Development,2.0,1,Medical,2,Male,35,3,1,Research Scientist,4,Single,2515.0,9068,5.0,Yes,14.0,3,4,0,8.0,2.0,3,2.0,1.0,2.0,2.0
777,41,0.0,Travel_Rarely,314,Human Resources,1.0,3,Human Resources,4,Male,59,2,5,Manager,3,Married,17490.875,19562,1.0,No,12.0,3,2,1,22.0,3.0,3,18.0,7.0,2.0,10.0
778,30,0.0,Travel_Rarely,1358,Sales,16.0,1,Life Sciences,4,Male,96,3,2,Sales Executive,3,Married,5301.0,2939,8.0,No,15.0,3,3,2,4.0,2.0,2,2.0,1.0,2.0,2.0
779,30,0.0,Non-Travel,111,Research & Development,9.0,3,Medical,3,Male,66,3,2,Laboratory Technician,1,Divorced,3072.0,11012,1.0,No,11.0,3,3,2,12.0,4.0,3,12.0,9.0,6.0,10.0
780,19,1.0,Travel_Rarely,419,Sales,21.0,3,Other,4,Male,37,2,1,Sales Representative,2,Single,2121.0,9947,1.0,Yes,13.0,3,2,0,1.0,3.0,4,1.0,0.0,0.0,0.0
782,27,0.0,Travel_Rarely,618,Research & Development,4.0,3,Life Sciences,2,Female,76,3,1,Research Scientist,3,Single,2318.0,17808,1.0,No,19.0,3,3,0,1.0,2.0,3,1.0,1.0,0.0,0.0
783,38,0.0,Travel_Rarely,119,Sales,3.0,3,Life Sciences,1,Male,76,3,3,Sales Executive,3,Divorced,10609.0,9647,0.0,No,12.0,3,3,2,17.0,4.5,2,16.0,10.0,5.0,13.0
784,36,0.0,Non-Travel,1229,Sales,8.0,4,Technical Degree,1,Male,84,3,2,Sales Executive,4,Divorced,5079.0,25952,4.0,No,13.0,3,4,2,12.0,3.0,3,7.0,7.0,0.0,7.0
786,32,1.0,Travel_Rarely,1033,Research & Development,9.0,3,Medical,1,Female,41,3,1,Laboratory Technician,1,Single,4200.0,10224,7.0,No,22.0,4,1,0,10.0,2.0,4,5.0,4.0,0.0,4.0
787,39,0.0,Travel_Rarely,1329,Sales,4.0,4,Life Sciences,4,Female,47,2,2,Sales Executive,3,Married,5902.0,14590,4.0,No,14.0,3,3,1,17.0,1.0,4,15.0,11.0,5.0,9.0
788,33,1.0,Travel_Frequently,1076,Research & Development,3.0,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348.0,3164,1.0,Yes,11.0,3,1,0,10.0,3.0,3,10.0,8.0,7.5,7.0
789,46,0.0,Travel_Rarely,1485,Research & Development,18.0,3,Medical,3,Female,87,3,2,Manufacturing Director,3,Divorced,4810.0,26314,2.0,No,14.0,3,3,1,19.0,4.5,2,10.0,7.0,0.0,8.0
790,46,0.0,Travel_Rarely,1125,Sales,10.0,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071.0,11563,2.0,Yes,19.0,3,3,1,15.0,3.0,3,3.0,2.0,1.0,2.0
791,41,0.0,Travel_Rarely,263,Research & Development,6.0,3,Medical,4,Male,59,3,1,Laboratory Technician,1,Single,4721.0,3119,2.0,Yes,13.0,3,3,0,20.0,3.0,3,18.0,13.0,2.0,14.5
793,39,0.0,Travel_Rarely,141,Human Resources,3.0,3,Human Resources,3,Female,44,4,2,Human Resources,2,Married,6389.0,18767,8.5,No,15.0,3,3,1,12.0,3.0,1,8.0,3.0,3.0,6.0
795,34,1.0,Non-Travel,1362,Sales,19.0,3,Marketing,1,Male,67,4,2,Sales Executive,4,Single,5304.0,4652,8.0,Yes,13.0,3,2,0,9.0,3.0,2,5.0,2.0,0.0,4.0
796,34,0.0,Travel_Rarely,419,Research & Development,7.0,4,Life Sciences,1,Female,53,3,3,Research Director,2,Single,11994.0,21293,0.0,No,11.0,3,3,0,13.0,4.0,3,12.0,6.0,2.0,11.0
798,29,0.0,Travel_Rarely,144,Sales,10.0,1,Marketing,4,Female,39,2,2,Sales Executive,2,Divorced,8268.0,11866,1.0,Yes,14.0,3,1,2,7.0,2.0,3,7.0,7.0,1.0,7.0
799,37,0.0,Travel_Rarely,290,Research & Development,21.0,3,Life Sciences,2,Male,65,4,1,Research Scientist,1,Married,3564.0,22977,1.0,Yes,12.0,3,1,1,8.0,3.0,2,8.0,7.0,1.0,7.0
800,35,0.0,Travel_Rarely,1229,Research & Development,8.0,1,Life Sciences,4,Male,36,4,1,Laboratory Technician,4,Married,2269.0,4892,1.0,No,19.0,3,4,0,1.0,2.0,3,1.0,0.0,0.0,1.0
801,46,0.0,Travel_Rarely,644,Research & Development,1.0,4,Medical,4,Male,97,3,3,Healthcare Representative,1,Divorced,9396.0,12368,7.0,No,16.0,3,3,1,17.0,3.0,3,4.0,2.0,0.0,3.0
802,47,1.0,Travel_Frequently,719,Sales,27.0,2,Life Sciences,2,Female,77,4,2,Sales Executive,3,Single,6397.0,10339,4.0,Yes,12.0,3,4,0,8.0,2.0,3,5.0,4.0,1.0,3.0
803,30,0.0,Travel_Frequently,1012,Research & Development,5.0,4,Life Sciences,2,Male,75,2,1,Research Scientist,4,Divorced,3761.0,2373,8.5,No,12.0,3,2,1,10.0,3.0,2,5.0,4.0,0.0,3.0
804,29,0.0,Travel_Rarely,1107,Research & Development,28.0,4,Life Sciences,3,Female,93,3,1,Research Scientist,4,Divorced,2514.0,26968,4.0,No,22.0,4,1,1,11.0,1.0,3,7.0,5.0,1.0,7.0
805,50,0.0,Travel_Rarely,1207,Research & Development,28.0,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221.0,3297,1.0,Yes,11.0,3,3,3,20.0,3.0,3,18.0,8.0,3.0,8.0
806,34,0.0,Travel_Rarely,1400,Sales,9.0,1,Life Sciences,2,Female,70,3,2,Sales Executive,3,Married,5714.0,5829,1.0,No,20.0,4,1,0,6.0,3.0,2,6.0,5.0,1.0,3.0
807,31,1.0,Travel_Rarely,330,Research & Development,22.0,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179.0,21057,1.0,Yes,15.0,3,4,2,10.0,3.0,2,10.0,2.0,6.0,7.0
808,48,0.0,Travel_Rarely,277,Research & Development,6.0,3,Life Sciences,1,Male,97,2,2,Healthcare Representative,3,Single,4240.0,13119,2.0,No,13.0,3,4,0,19.0,0.5,3,2.0,2.0,2.0,2.0
811,43,0.0,Travel_Rarely,1473,Research & Development,8.0,4,Other,3,Female,74,3,2,Healthcare Representative,3,Divorced,4522.0,2227,4.0,Yes,14.0,3,4,0,8.0,3.0,3,5.0,2.0,0.0,2.0
812,34,0.0,Travel_Rarely,258,Sales,21.0,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337.0,19921,1.0,No,12.0,3,4,0,10.0,3.0,3,10.0,7.0,5.0,7.0
813,60,0.0,Travel_Rarely,696,Sales,7.0,4,Marketing,2,Male,52,4,2,Sales Executive,4,Divorced,5220.0,10893,0.0,Yes,18.0,3,2,1,12.0,3.0,3,11.0,7.0,1.0,9.0
814,52,0.0,Travel_Rarely,258,Research & Development,8.0,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950.0,17363,8.5,No,13.0,3,3,0,12.0,2.0,1,5.0,4.0,0.0,4.0
815,25,0.0,Travel_Rarely,1280,Research & Development,7.0,1,Medical,4,Male,64,2,1,Research Scientist,4,Married,2889.0,26897,1.0,No,11.0,3,3,2,2.0,2.0,3,2.0,2.0,2.0,1.0
816,46,0.0,Travel_Rarely,705,Sales,2.0,4,Marketing,2,Female,83,3,5,Manager,1,Single,17490.875,22822,3.0,No,12.0,3,4,0,22.0,2.0,2,2.0,2.0,2.0,1.0
818,29,0.0,Travel_Rarely,1010,Research & Development,1.0,3,Life Sciences,1,Female,97,3,1,Research Scientist,4,Divorced,3760.0,5598,1.0,No,15.0,3,1,3,3.0,4.5,3,3.0,2.0,1.0,2.0
819,41,1.0,Travel_Frequently,143,Sales,4.0,3,Marketing,1,Male,56,3,2,Sales Executive,2,Single,9355.0,9558,1.0,No,18.0,3,3,0,8.0,4.5,3,8.0,7.0,7.0,7.0
820,45,0.0,Travel_Rarely,192,Research & Development,10.0,2,Life Sciences,1,Male,69,3,1,Research Scientist,4,Married,2654.0,9655,3.0,No,21.0,4,4,2,8.0,3.0,2,2.0,2.0,0.0,2.0
821,30,0.0,Travel_Rarely,855,Sales,7.0,4,Marketing,4,Female,73,3,2,Sales Executive,1,Divorced,4779.0,12761,7.0,No,14.0,3,2,2,8.0,3.0,3,3.0,2.0,0.0,2.0
822,33,0.0,Travel_Frequently,1146,Sales,25.0,3,Medical,2,Female,82,3,2,Sales Executive,3,Married,4539.0,4905,1.0,No,12.0,3,1,1,10.0,3.0,2,10.0,7.0,0.0,1.0
823,33,0.0,Travel_Rarely,147,Human Resources,2.0,3,Human Resources,2,Male,99,3,1,Human Resources,3,Married,3600.0,8429,1.0,No,13.0,3,4,1,5.0,2.0,3,5.0,4.0,1.0,4.0
